团购名称,旅行内容,已购人数,旅游ID,价格/1人,团购网址,注意事项,目的地景点,去的方式,回来的方式,团购公司,团购发布来源,住宿条件,浏览的总个数
厦门 4天3夜 跟团游,?【解锁厦门4天】?五星铂尔曼酒店｜鼓浪屿下午茶｜龙虾鲍鱼海鲜16人小团+机票,0,1686432721,2800,https://touch.dujia.qunar.com/p/item/1686432721?date=2023-12-10&amp;tuId=PID1686432721G4053949247&amp;order_source=tts_tuan,请在当天23:59之前预订,"厦门,沙坡尾,鼓浪屿,南普陀寺,曾厝垵,环岛路海滩",自理去,自理去,广西逍遥游国际旅行社有限责任公司,逍遥游国际旅行,3晚豪华型住宿,全程游览21个景点
黔南 9天8夜 跟团游,五钻1单1团：贵州贵阳纯玩九日游：黄果树瀑布+梵净山+镇远古城+荔波小七孔+西江千户苗寨+万峰林+织金洞+马岭河峡谷+机票,0,1557700659,8104,https://touch.dujia.qunar.com/p/item/1557700659?date=2023-12-10&amp;tuId=PID1557700659G240781521&amp;order_source=tts_tuan,建议至少在前1天的17:59分前预订,"小七孔风景区,西江千户苗寨,黄果树风景名胜区,铜仁,兴义市",汽车去,汽车去,贵州黔景乐游旅行社有限公司,黔景乐游,1晚高档型住宿; 7晚豪华型住宿,全程游览10个景点
铜仁 6天5夜 跟团游,29人纯玩+陆地头等舱?贵州梵净山6日?黄果树瀑布/小七孔/西江千户苗寨+火车票,0,3708522834,3076,https://touch.dujia.qunar.com/p/item/3708522834?date=2023-12-09&amp;tuId=PID3708522834T766375155&amp;order_source=tts_tuan,建议至少在前1天的23:30分前预订,"贵州,贵阳,黄果树大瀑布,小七孔风景区,西江千户苗寨,梵净山,镇远,龙里县,都匀市,凯里市,黔东南,雷山县,铜仁,关岭县,乌当区,南明区,花溪区,镇远县",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,3晚经济型住宿; 2晚经济型住宿,全程游览21个景点
铜仁 6天5夜 跟团游,29人纯玩+陆地头等舱?贵州梵净山6日?黄果树瀑布/小七孔/西江千户苗寨+机票,0,3708522834,3415,https://touch.dujia.qunar.com/p/item/3708522834?date=2023-12-13&amp;tuId=PID3708522834G1917621027&amp;order_source=tts_tuan,建议至少在前1天的23:30分前预订,"贵州,贵阳,黄果树大瀑布,小七孔风景区,西江千户苗寨,梵净山,镇远,龙里县,都匀市,凯里市,黔东南,雷山县,铜仁,关岭县,乌当区,南明区,花溪区,镇远县",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,3晚经济型住宿; 2晚经济型住宿,全程游览21个景点
黔东南 6天5夜 跟团游,纯小团-多味贵州?贵阳+荔波6天5晚纯玩2-15人小团 荔波小七孔+镇远古城+梵净山+壮美黄果树+天河潭+机票,0,907418212,4129,https://touch.dujia.qunar.com/p/item/907418212?date=2023-12-10&amp;tuId=PID907418212G2066053846&amp;order_source=tts_tuan,请在当天23:00之前预订,"贵州,贵阳,小七孔风景区,凯里市,西江千户苗寨,镇远,黔东南,江口,梵净山,铜仁,安顺,黄果树大瀑布,甲秀楼,天河潭",自理去,自理去,广西景鸿国际旅行社有限公司,广西景鸿-纯玩品质中心,2晚舒适型住宿; 3晚高档型住宿,全程游览10个景点
黔南 6天5夜 跟团游,黔入贵州6天29人|梵净山+黄果+荔波小七孔+西江千户苗寨/畅玩6小时+旅拍+机票,0,3875112260,3608,https://touch.dujia.qunar.com/p/item/3875112260?date=2023-12-14&amp;tuId=PID3875112260G4119313665&amp;order_source=tts_tuan,建议至少在前3天的16:30分前预订,"贵阳,黄果树大瀑布,梵净山,西江千户苗寨,小七孔风景区,镇远,荔波县,安顺,铜仁,铜仁古城,雷山县",自理去,自理去,苏州逍游天下旅行社有限公司,乐赐狗旅行,1晚舒适型住宿; 4晚豪华型住宿,全程游览21个景点
黔南 5天4夜 跟团游,【别有洞天】贵州贵阳+荔波+西江3-6人纯玩小团?小七孔+大七孔+黄果树瀑布+西江千户苗寨+织金洞+贵秀表演5天4晚+火车票,0,3686326661,3822,https://touch.dujia.qunar.com/p/item/3686326661?date=2023-12-10&amp;tuId=PID3686326661T1725212915&amp;order_source=tts_tuan,建议至少在前1天的23:00分前预订,"贵阳,安顺,荔波县,黄果树大瀑布,西江千户苗寨,天星桥,陡坡塘瀑布,小七孔风景区,小七孔古桥,大七孔景区,织金洞,毕节,黔东南",自理去,自理去,广西景鸿国际旅行社有限公司,广西景鸿-纯玩品质中心,1晚舒适型住宿; 3晚高档型住宿,全程游览8个景点
黔南 5天4夜 跟团游,【别有洞天】贵州贵阳+荔波+西江3-6人纯玩小团?小七孔+大七孔+黄果树瀑布+西江千户苗寨+织金洞+贵秀表演5天4晚+机票,0,3686326661,4321,https://touch.dujia.qunar.com/p/item/3686326661?date=2023-12-10&amp;tuId=PID3686326661G1875446381&amp;order_source=tts_tuan,建议至少在前1天的23:00分前预订,"贵阳,安顺,荔波县,黄果树大瀑布,西江千户苗寨,天星桥,陡坡塘瀑布,小七孔风景区,小七孔古桥,大七孔景区,织金洞,毕节,黔东南",自理去,自理去,广西景鸿国际旅行社有限公司,广西景鸿-纯玩品质中心,1晚舒适型住宿; 3晚高档型住宿,全程游览8个景点
桂林 4天3夜 跟团游,纯玩不进店?桂林阳朔漓江4日?船游兴坪漓江/遇龙河漂流/侗族大歌/银子岩+火车票,0,2991253111,1070,https://touch.dujia.qunar.com/p/item/2991253111?date=2023-12-09&amp;tuId=PID2991253111T1664570250&amp;order_source=tts_tuan,建议至少在前1天的22:00分前预订,"阳朔,漓江,西街,象鼻山,遇龙河,广西,桂林,荔浦县,灵川县,秀峰区,象山区,叠彩区,七星区,银子岩,兴坪渔村",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,3晚经济型住宿,全程游览13个景点
桂林 4天3夜 跟团游,2人起一单一团?桂林阳朔4日?遇龙河竹筏/船游兴坪漓江/十里画廊/相公山+火车票,0,2612365703,3169,https://touch.dujia.qunar.com/p/item/2612365703?date=2023-12-09&amp;tuId=PID2612365703T1569979269&amp;order_source=tts_tuan,建议至少在前1天的22:30分前预订,"阳朔,漓江,西街,象鼻山,兴坪渔村,遇龙河,广西,桂林,荔浦县,灵川县,秀峰区,象山区,叠彩区,七星区,芦笛岩,阳朔世外桃源景区,桂林独秀峰王城景区",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,3晚经济型住宿,全程游览11个景点
北海 7天6夜 跟团游,桂林阳朔北海涠洲岛?广西全景7日?船游漓江/遇龙河漂流/银滩/涠洲自由行+火车票,0,3978608438,2639,https://touch.dujia.qunar.com/p/item/3978608438?date=2023-12-09&amp;tuId=PID3978608438T510388298&amp;order_source=tts_tuan,建议至少在前1天的22:30分前预订,"阳朔,漓江,西街,象鼻山,兴坪渔村,遇龙河,广西,桂林,荔浦县,灵川县,秀峰区,象山区,叠彩区,七星区,银子岩,银滩,海城区,北海,银海区,北部湾广场,南珠魂雕塑,五彩滩,火山口地质公园,涠洲岛天主教堂",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,1晚经济型住宿; 5晚经济型住宿,全程游览21个景点
厦门 4天3夜 跟团游,住鼓浪屿?厦门4日?曾厝垵/普陀寺/集美学村/黄金海岸赶海/深度游鼓浪屿+火车票,0,1254111280,1282,https://touch.dujia.qunar.com/p/item/1254111280?date=2023-12-10&amp;tuId=PID1254111280T1580397750&amp;order_source=tts_tuan,建议至少在前1天的23:59分前预订,"厦门,鼓浪屿,曾厝垵,集美学村,南普陀寺",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,3晚经济型住宿,全程游览11个景点
厦门 4天3夜 跟团游,住鼓浪屿?厦门4日?曾厝垵/普陀寺/集美学村/黄金海岸赶海/深度游鼓浪屿+机票,0,1254111280,1712,https://touch.dujia.qunar.com/p/item/1254111280?date=2023-12-10&amp;tuId=PID1254111280G3243017322&amp;order_source=tts_tuan,建议至少在前1天的23:59分前预订,"厦门,鼓浪屿,曾厝垵,集美学村,南普陀寺",自理去,自理去,四川全球通国际旅行社股份公司武侯区第二分社,四川全球通官方旗舰店,3晚经济型住宿,全程游览11个景点
黔南 6天5夜 跟团游,2+1保姆车贵州6天?升级当地五星酒店?VIP豪车接站?能量补给站?西江客栈+机票,0,2622743371,3472,https://touch.dujia.qunar.com/p/item/2622743371?date=2023-12-13&amp;tuId=PID2622743371G2353949257&amp;order_source=tts_tuan,建议至少在前1天的18:00分前预订,"贵州,安顺,贵阳,小七孔风景区,黄果树大瀑布,天星桥,陡坡塘瀑布,西江千户苗寨,黔灵公园,黔东南,雷山县,黄果树风景名胜区,大七孔景区,黔南,龙宫景区,铜仁,梵净山,红云金顶",自理去,自理去,北京国宏国际旅行社有限公司,北京国宏旗舰店,1晚经济型住宿; 3晚高档型住宿; 2晚豪华型住宿,全程游览18个景点
厦门 3天2夜 跟团游,厦门鼓浪屿+滩涂赶海+曾厝垵+彩虹阶梯3日游/纯玩无购物/动车往返,0,1903160957,1199,"//dujia.qunar.com/pi/detail_75485620?vendor=%E7%89%B9%E6%83%A0%E6%97%85%E8%A1%8C&amp;function=%E8%B7%9F%E5%9B%A2%E6%B8%B8&amp;departure=%E5%B9%BF%E5%B7%9E&amp;arrive=%E5%8E%A6%E9%97%A8%2C%E7%A6%8F%E5%BB%BA%2C%E5%8D%8E%E4%B8%9C%2C%E7%8E%AF%E5%B2%9B%E8%B7%AF%E8%A7%82%E5%85%89%E5%A4%A7%E9%81%93%2C%E6%B8%AF%E4%BB%94%E5%90%8E%E6%B5%B7%E6%BB%A8%E6%B5%B4%E5%9C%BA%2C%E4%B8%87%E5%9B%BD%E5%BB%BA%E7%AD%91%E5%8D%9A%E8%A7%88%2C%E8%83%A1%E9%87%8C%E5%B1%B1%E7%82%AE%E5%8F%B0%2C%E4%B8%83%E5%BD%A9%E7%8E%AF%E5%B2%9B%E5%85%AC%E8%B7%AF%2C%E9%9B%86%E7%BE%8E%E5%AD%A6%E6%9D%91%2C%E9%BC%93%E6%B5%AA%E5%B1%BF&amp;ttsRouteType=%E5%9B%BD%E5%86%85%E6%B8%B8&amp;filterDate=2023-12-11,2023-12-11&amp;order_source=tts_tuan",建议至少在前1天的16:00分前预订,福建、厦门,火车去,火车回,深圳市报春国际旅游集团有限公司,特惠旅行,经济型酒店,约10个景点
厦门 3天2夜 跟团游,纯玩0自费/厦门动车3日|鼓浪屿旅拍/帆船出海/滩涂赶海?植物园/下午茶,0,18235624,1799,"//dujia.qunar.com/pi/detail_75492880?vendor=%E7%89%B9%E6%83%A0%E6%97%85%E8%A1%8C&amp;function=%E8%B7%9F%E5%9B%A2%E6%B8%B8&amp;departure=%E5%B9%BF%E5%B7%9E&amp;arrive=%E5%8E%A6%E9%97%A8%2C%E7%A6%8F%E5%BB%BA%2C%E5%8D%8E%E4%B8%9C%2C%E7%8E%AF%E5%B2%9B%E8%B7%AF%E8%A7%82%E5%85%89%E5%A4%A7%E9%81%93%2C%E6%B8%AF%E4%BB%94%E5%90%8E%E6%B5%B7%E6%BB%A8%E6%B5%B4%E5%9C%BA%2C%E6%B2%99%E5%9D%A1%E5%B0%BE%2C%E4%B8%87%E5%9B%BD%E5%BB%BA%E7%AD%91%E5%8D%9A%E8%A7%88%2C%E8%83%A1%E9%87%8C%E5%B1%B1%E7%82%AE%E5%8F%B0%2C%E4%B8%83%E5%BD%A9%E7%8E%AF%E5%B2%9B%E5%85%AC%E8%B7%AF%2C%E9%9B%86%E7%BE%8E%E5%AD%A6%E6%9D%91&amp;ttsRouteType=%E5%9B%BD%E5%86%85%E6%B8%B8&amp;filterDate=2023-12-11,2023-12-11&amp;order_source=tts_tuan",建议至少在前1天的16:00分前预订,福建、厦门,火车去,火车回,深圳市报春国际旅游集团有限公司,特惠旅行,高档型酒店,约9个景点
安顺 4天3夜 跟团游,贵州黄果树瀑布+西江苗寨+千户小七孔动车4日游?3大特色美食?住西江观夜景,0,1490568211,2359,"//dujia.qunar.com/pi/detail_75589740?vendor=%E7%89%B9%E6%83%A0%E6%97%85%E8%A1%8C&amp;function=%E8%B7%9F%E5%9B%A2%E6%B8%B8&amp;departure=%E5%B9%BF%E5%B7%9E&amp;arrive=%E5%AE%89%E9%A1%BA%2C%E9%BB%94%E4%B8%9C%E5%8D%97%2C%E9%BB%94%E5%8D%97%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E5%8D%97%2C%E5%A4%A9%E6%98%9F%E6%A1%A5%2C%E8%A5%BF%E6%B1%9F%E5%8D%83%E6%88%B7%E8%8B%97%E5%AF%A8%2C%E9%BB%84%E6%9E%9C%E6%A0%91%E6%B0%B4%E5%B8%98%E6%B4%9E%2C%E9%BB%84%E6%9E%9C%E6%A0%91%E9%A3%8E%E6%99%AF%E5%90%8D%E8%83%9C%E5%8C%BA%2C%E5%B0%8F%E4%B8%83%E5%AD%94%E9%A3%8E%E6%99%AF%E5%8C%BA&amp;ttsRouteType=%E5%9B%BD%E5%86%85%E6%B8%B8&amp;filterDate=2023-12-12,2023-12-12&amp;order_source=tts_tuan",建议至少在前2天的12:00分前预订,贵州、黔南、黔东南、安顺,火车去,火车回,深圳市报春国际旅游集团有限公司,特惠旅行,经济型/高档型酒店,约6个景点
安顺 5天4夜 跟团游,贵州动车5日?纯玩0购物0自费?黄果树瀑布+小七孔+西江苗寨?防空洞景区,0,2518970726,2359,"//dujia.qunar.com/pi/detail_75590120?vendor=%E7%89%B9%E6%83%A0%E6%97%85%E8%A1%8C&amp;function=%E8%B7%9F%E5%9B%A2%E6%B8%B8&amp;departure=%E5%B9%BF%E5%B7%9E&amp;arrive=%E5%AE%89%E9%A1%BA%2C%E9%BB%94%E4%B8%9C%E5%8D%97%2C%E9%BB%94%E5%8D%97%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E5%8D%97%2C%E4%B8%8B%E5%8F%B8%E5%8F%A4%E9%95%87%2C%E5%A4%A9%E6%98%9F%E6%A1%A5%2C%E8%A5%BF%E6%B1%9F%E5%8D%83%E6%88%B7%E8%8B%97%E5%AF%A8%2C%E9%BB%84%E6%9E%9C%E6%A0%91%E6%B0%B4%E5%B8%98%E6%B4%9E%2C%E9%BB%84%E6%9E%9C%E6%A0%91%E9%A3%8E%E6%99%AF%E5%90%8D%E8%83%9C%E5%8C%BA&amp;ttsRouteType=%E5%9B%BD%E5%86%85%E6%B8%B8&amp;filterDate=2023-12-11,2023-12-11&amp;order_source=tts_tuan",建议至少在前1天的12:00分前预订,贵州、黔南、黔东南、安顺,火车去,火车回,深圳市报春国际旅游集团有限公司,特惠旅行,经济型酒店,约9个景点（约含1个经典景点)
安顺 6天5夜 跟团游,贵州动车6日?纯玩0自费?黄果树+小七孔+西江苗寨+梵净山?镇远+防空洞,0,2307280999,2859,"//dujia.qunar.com/pi/detail_75616100?vendor=%E7%89%B9%E6%83%A0%E6%97%85%E8%A1%8C&amp;function=%E8%B7%9F%E5%9B%A2%E6%B8%B8&amp;departure=%E5%B9%BF%E5%B7%9E&amp;arrive=%E5%AE%89%E9%A1%BA%2C%E9%BB%94%E4%B8%9C%E5%8D%97%2C%E9%93%9C%E4%BB%81%2C%E9%BB%94%E5%8D%97%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E5%8D%97%2C%E5%A4%A9%E6%98%9F%E6%A1%A5%2C%E6%A2%B5%E5%87%80%E5%B1%B1%2C%E8%A5%BF%E6%B1%9F%E5%8D%83%E6%88%B7%E8%8B%97%E5%AF%A8%2C%E9%BB%84%E6%9E%9C%E6%A0%91%E6%B0%B4%E5%B8%98%E6%B4%9E&amp;ttsRouteType=%E5%9B%BD%E5%86%85%E6%B8%B8&amp;filterDate=2023-12-11,2023-12-11&amp;order_source=tts_tuan",建议至少在前1天的12:00分前预订,贵州、黔南、黔东南、安顺、铜仁,火车去,火车回,深圳市报春国际旅游集团有限公司,特惠旅行,经济型酒店,约10个景点
厦门 4天3夜 跟团游,?【抓鱼摸虾|帆船出海】五钻酒店｜厦门4天游|赠鼓浪屿下午茶｜龙虾鲍鱼海鲜+火车票,0,2714037903,2340,https://touch.dujia.qunar.com/p/item/2714037903?date=2023-12-09&amp;tuId=PID2714037903T2017992261&amp;order_source=tts_tuan,请在当天23:59之前预订,"厦门,沙坡尾,鼓浪屿,南普陀寺,曾厝垵,世茂云上厦门观光厅,环岛路海滩,环岛路观光大道,环岛路木栈道,厦门五缘湾帆船港",自理去,自理去,广西逍遥游国际旅行社有限责任公司,逍遥游国际旅行,3晚豪华型住宿,全程游览15个景点
厦门 4天3夜 跟团游,?【抓鱼摸虾|帆船出海】五钻酒店｜厦门4天游|赠鼓浪屿下午茶｜龙虾鲍鱼海鲜+机票,0,2714037903,2765,https://touch.dujia.qunar.com/p/item/2714037903?date=2023-12-09&amp;tuId=PID2714037903G2431270654&amp;order_source=tts_tuan,请在当天23:59之前预订,"厦门,沙坡尾,鼓浪屿,南普陀寺,曾厝垵,世茂云上厦门观光厅,环岛路海滩,环岛路观光大道,环岛路木栈道,厦门五缘湾帆船港",自理去,自理去,广西逍遥游国际旅行社有限责任公司,逍遥游国际旅行,3晚豪华型住宿,全程游览15个景点
安顺 6天5夜 跟团游,轻奢纯玩游2+1保姆车+20人内小团 贵州6天5晚+西江千户苗寨+黄果树瀑布·梵净山·荔波小七孔·镇远古镇+入住景区观景+机票,0,1991699293,3436,https://touch.dujia.qunar.com/p/item/1991699293?date=2023-12-13&amp;tuId=PID1991699293G1003770911&amp;order_source=tts_tuan,建议至少在前1天的23:59分前预订,"贵阳市,西江千户苗寨,黄果树大瀑布,镇远,小七孔风景区,梵净山",自理去,自理去,成都中国旅行社有限公司黄瓦街分社,中旅官方旗舰店,2晚舒适型住宿; 3晚高档型住宿,全程游览8个景点
张家界 5天4夜 跟团游,8人小团?两进核心武陵源张家界天门山国家森林公园+玻璃桥大峡谷+凤凰古城+机票,0,545486278,3183,https://touch.dujia.qunar.com/p/item/545486278?date=2023-12-14&amp;tuId=PID545486278G3628715237&amp;order_source=tts_tuan,建议至少在前1天的23:59分前预订,"张家界,张家界,张家界大峡谷,张家界袁家寨子,天门山,天门山寺,天门山索道,天门山玻璃栈道,玻璃栈道,张家界国家森林公园,袁家界,袁家界风景区,天子山,天子山索道,天子山风景区,张家界大峡谷玻璃桥,黄石寨,黄石寨索道,十里画廊,凤凰古城,王村芙蓉镇,武陵源区,武陵源风景名胜区",自理去,自理去,哈尔滨众合国际旅行社有限公司臻游东北分公司,臻游度假,1晚经济型住宿; 3晚高档型住宿,全程游览25个景点
厦门 4天3夜 自由行,价格优惠?厦门4天3晚自由行ins网红民宿/曾厝垵?鼓浪屿高档岛内洋房+船票+火山岛/帆船出海/土楼/鱼骨沙洲4选1+机票,0,1097633192,2431,https://touch.dujia.qunar.com/p/item/1097633192?date=2023-12-12&amp;tuId=PID1097633192G4072907369&amp;order_source=tts_tuan,建议至少在前1天的23:00分前预订,"厦门,厦门大学,厦门科技馆,厦门老院子景区,鼓浪屿,鼓浪屿龙头路,鼓浪屿三一堂,厦门海底世界,曾厝垵,南普陀寺,集美学村,日光岩,万国建筑博览,中山路步行街,胡里山炮台,郑成功纪念馆,钢琴码头,钢琴博物馆,五缘湾,五缘湾湿地公园,厦门五缘湾帆船港,菽庄花园,毓园,厦门方特旅游区,厦门方特梦幻王国,厦门方特水上乐园,厦门方特东方神画,观音山,七彩环岛公路",空,空,湖南省美度时光旅行社有限责任公司,美度度假中心,鼓浪屿鼓疗度假酒店; 厦门迦逅·候舍客栈,空
北京 9天8夜 跟团游,北京+天津+承德+北戴河全景9日┃四地联游?逛帝都?访行宫?乘船出海?宿连锁+机票,24,2932792023,4337,https://touch.dujia.qunar.com/p/item/2932792023?date=2023-12-12&amp;tuId=PID2932792023G3425752598&amp;order_source=tts_tuan,请在当天22:59之前预订,"北京,天津,承德,北戴河区",自理去,自理去,北京港青旅国际旅行社有限公司,港青旅-旅游旗舰店,5晚经济型住宿; 3晚经济型住宿,全程游览59个景点
